Number of Authors:,80105
Number of Papers:,100000
Number of Topics:,2433
degree-density-values,credit-distrib-marginalized,credit-distrib-dominant,percent-marg-x,avg-credit-y
1,4,9,,
1,4,7,,
1,5,3,,
1,6,5,,
1,3,9,,
1,2,11,,
1,4,13,,
1,2,13,,
1,3,7,,
1,6,11,,
1,3,9,,
1,5,7,,
1,5,11,,
1,5,9,,
1,6,9,,
1,3,7,,
1,3,11,,
1,3,9,,
1,3,7,,
1,5,7,,
1,8,13,,
1,3,7,,
1,3,9,,
1,2,13,,
1,4,5,,
1,6,9,,
1,2,13,,
1,4,9,,
1,4,7,,
1,6,5,,
1,4,11,,
1,3,7,,
1,3,5,,
1,6,9,,
1,6,11,,
1,5,15,,
1,4,7,,
1,6,5,,
1,2,15,,
1,4,5,,
1,4,5,,
1,4,7,,
1,6,11,,
1,5,5,,
1,5,11,,
1,4,7,,
1,3,9,,
1,5,7,,
1,6,7,,
1,5,11,,
1,7,5,,
1,3,7,,
1,3,7,,
1,3,11,,
1,4,11,,
1,2,7,,
1,4,7,,
1,3,11,,
1,3,13,,
1,3,7,,
1,5,9,,
1,3,5,,
1,2,7,,
1,4,13,,
1,4,7,,
1,6,11,,
1,4,11,,
1,3,9,,
1,4,3,,
1,5,7,,
1,3,7,,
1,5,11,,
1,4,7,,
1,4,5,,
1,4,9,,
1,3,9,,
1,5,7,,
1,6,5,,
1,3,7,,
1,5,5,,
1,5,13,,
1,4,5,,
1,5,7,,
1,4,5,,
1,2,9,,
1,6,13,,
1,6,11,,
1,3,9,,
1,5,7,,
1,6,7,,
1,5,5,,
1,5,13,,
1,6,5,,
1,3,5,,
1,2,5,,
1,4,9,,
1,8,7,,
1,4,9,,
1,2,7,,
1,5,9,,
1,2,11,,
1,3,7,,
1,4,3,,
1,4,9,,
1,5,7,,
1,3,3,,
1,5,7,,
1,6,7,,
1,4,9,,
1,6,9,,
1,5,5,,
1,3,5,,
1,3,7,,
1,2,7,,
1,3,5,,
1,2,11,,
1,3,5,,
1,5,15,,
1,6,5,,
1,6,15,,
1,3,7,,
1,3,5,,
1,4,9,,
1,2,9,,
1,2,7,,
1,3,11,,
1,3,5,,
1,6,9,,
1,4,5,,
1,2,3,,
1,3,9,,
1,5,7,,
1,3,13,,
1,7,5,,
1,6,11,,
1,5,5,,
1,2,9,,
1,4,5,,
1,4,9,,
1,4,3,,
1,4,13,,
1,3,7,,
1,2,5,,
1,3,9,,
1,2,9,,
1,2,3,,
1,5,9,,
1,3,9,,
1,4,5,,
1,4,9,,
1,3,9,,
1,3,9,,
1,5,5,,
1,4,9,,
1,4,9,,
1,3,9,,
1,4,7,,
1,3,7,,
1,4,19,,
1,2,5,,
1,2,5,,
1,2,9,,
1,4,3,,
1,3,5,,
1,4,7,,
1,6,7,,
1,2,17,,
1,3,7,,
1,2,11,,
1,4,5,,
1,2,9,,
1,2,7,,
1,2,3,,
1,4,9,,
1,5,7,,
1,3,5,,
1,4,9,,
1,5,9,,
1,3,9,,
1,10,7,,
1,2,3,,
1,3,5,,
1,2,11,,
1,3,3,,
1,6,9,,
1,6,7,,
1,2,11,,
1,6,5,,
1,3,9,,
1,3,3,,
1,2,7,,
1,5,9,,
1,3,5,,
1,5,5,,
1,4,7,,
1,5,3,,
1,5,7,,
1,3,5,,
1,4,13,,
1,4,5,,
1,2,5,,
1,5,3,,
1,2,7,,
1,4,5,,
1,5,9,,
1,2,7,,
1,5,7,,
1,3,13,,
1,3,11,,
1,2,5,,
1,7,11,,
1,6,7,,
1,4,5,,
1,5,11,,
1,3,7,,
1,4,7,,
1,3,5,,
1,3,9,,
1,2,9,,
1,6,9,,
1,2,5,,
1,2,13,,
1,3,7,,
1,3,3,,
1,6,5,,
1,5,7,,
1,4,7,,
1,3,9,,
1,3,5,,
1,3,7,,
1,4,11,,
1,2,9,,
1,3,17,,
1,6,7,,
1,5,7,,
1,5,9,,
1,3,9,,
1,4,3,,
1,9,3,,
1,3,7,,
1,4,7,,
1,5,5,,
1,3,3,,
1,7,7,,
1,5,3,,
1,3,5,,
1,6,5,,
1,5,5,,
1,4,5,,
1,5,9,,
1,2,13,,
1,3,9,,
1,4,9,,
1,3,7,,
1,5,7,,
1,4,11,,
1,3,13,,
1,2,9,,
1,4,3,,
1,4,7,,
1,4,7,,
1,6,3,,
1,2,7,,
1,5,7,,
1,3,9,,
1,4,11,,
1,4,5,,
1,3,9,,
1,2,7,,
1,3,3,,
1,3,7,,
1,4,11,,
1,2,5,,
1,3,7,,
1,2,7,,
1,4,5,,
1,3,11,,
1,3,7,,
1,8,7,,
1,4,13,,
1,5,5,,
1,2,7,,
1,2,9,,
1,2,11,,
1,4,9,,
1,5,9,,
1,3,11,,
1,2,9,,
1,4,7,,
1,3,7,,
1,4,5,,
1,2,11,,
1,2,5,,
1,5,5,,
1,4,3,,
1,3,7,,
1,5,7,,
1,4,7,,
1,6,9,,
1,3,9,,
1,3,7,,
1,2,7,,
1,4,5,,
1,3,5,,
1,3,7,,
1,5,5,,
1,2,5,,
1,3,11,,
1,3,7,,
1,2,5,,
1,4,11,,
1,4,3,,
1,3,5,,
1,4,13,,
1,5,13,,
1,3,13,,
1,3,17,,
1,5,3,,
1,5,3,,
1,3,5,,
1,6,7,,
1,3,5,,
1,4,5,,
1,3,11,,
1,4,5,,
1,2,7,,
1,5,9,,
1,4,3,,
1,6,9,,
1,5,5,,
1,3,13,,
1,3,5,,
1,3,5,,
1,2,5,,
1,5,7,,
1,4,7,,
1,2,7,,
1,3,11,,
1,2,9,,
1,2,3,,
1,3,7,,
1,4,7,,
1,4,3,,
1,4,7,,
1,7,7,,
1,4,7,,
1,4,9,,
1,2,9,,
1,5,5,,
1,2,9,,
1,3,7,,
1,5,3,,
1,4,7,,
1,3,11,,
1,5,5,,
1,3,9,,
1,2,9,,
1,2,13,,
1,4,5,,
1,4,5,,
1,2,3,,
1,2,9,,
1,4,7,,
1,4,7,,
1,4,5,,
1,4,9,,
1,3,3,,
1,3,3,,
1,2,9,,
1,7,11,,
1,3,7,,
1,3,5,,
1,6,5,,
1,5,5,,
1,4,11,,
1,3,5,,
1,3,9,,
1,2,7,,
1,6,11,,
1,2,9,,
1,2,7,,
1,2,11,,
1,3,7,,
1,4,5,,
1,5,3,,
1,2,5,,
1,4,5,,
1,2,5,,
1,3,9,,
1,3,5,,
1,3,3,,
1,4,11,,
1,3,11,,
1,4,5,,
1,5,3,,
1,2,3,,
1,4,9,,
1,5,11,,
1,5,11,,
1,3,7,,
1,5,9,,
1,4,5,,
1,3,11,,
1,3,5,,
1,5,9,,
1,3,9,,
1,4,3,,
1,4,3,,
1,6,7,,
1,2,5,,
1,4,3,,
1,2,5,,
1,4,11,,
1,6,9,,
1,4,5,,
1,2,11,,
1,3,5,,
1,3,5,,
1,2,9,,
1,3,9,,
1,4,5,,
1,4,5,,
1,3,7,,
1,4,9,,
1,4,3,,
1,3,9,,
1,3,11,,
1,3,3,,
1,6,3,,
1,4,7,,
1,3,7,,
1,3,5,,
1,3,5,,
1,3,3,,
1,3,7,,
1,5,9,,
1,2,5,,
1,2,7,,
1,5,5,,
1,5,7,,
1,2,7,,
1,4,13,,
1,3,13,,
1,3,9,,
1,2,11,,
1,2,5,,
1,3,11,,
1,2,7,,
1,4,5,,
1,3,7,,
1,2,5,,
1,5,3,,
1,3,3,,
1,3,3,,
1,2,9,,
1,4,3,,
1,3,3,,
1,6,3,,
1,3,5,,
1,4,7,,
1,2,9,,
1,4,7,,
1,5,5,,
1,3,9,,
1,2,11,,
1,9,5,,
1,3,13,,
1,3,7,,
1,3,9,,
1,4,7,,
1,4,9,,
1,3,9,,
1,3,5,,
1,2,9,,
1,5,5,,
1,4,3,,
1,3,3,,
1,3,7,,
1,4,3,,
1,4,11,,
1,3,7,,
1,2,7,,
1,3,7,,
1,4,9,,
1,3,7,,
1,2,7,,
1,2,9,,
1,5,3,,
1,2,3,,
1,3,5,,
1,3,5,,
1,3,3,,
1,5,9,,
1,2,5,,
1,3,5,,
1,6,5,,
1,5,7,,
1,3,11,,
1,3,5,,
1,4,9,,
1,5,3,,
1,3,9,,
1,3,5,,
1,3,5,,
1,3,5,,
1,2,7,,
1,6,5,,
1,3,5,,
1,5,5,,
1,2,7,,
1,5,9,,
1,4,5,,
1,3,5,,
1,4,3,,
1,3,7,,
1,4,5,,
1,4,5,,
1,4,11,,
1,8,9,,
1,4,11,,
1,2,7,,
1,5,5,,
1,3,7,,
1,6,5,,
1,3,9,,
1,4,7,,
1,2,7,,
1,5,7,,
1,2,9,,
1,9,7,,
1,2,5,,
1,4,11,,
1,4,11,,
1,4,9,,
1,5,3,,
1,4,7,,
1,2,3,,
1,3,9,,
1,5,11,,
1,3,3,,
1,3,7,,
1,3,5,,
1,4,5,,
1,4,5,,
1,2,7,,
1,2,5,,
1,2,11,,
1,2,9,,
1,3,5,,
1,3,5,,
1,3,11,,
1,3,3,,
1,2,5,,
1,8,5,,
1,2,5,,
1,4,5,,
1,5,7,,
1,4,15,,
1,2,11,,
1,4,11,,
1,2,5,,
1,2,7,,
1,2,5,,
1,3,9,,
1,3,11,,
1,5,3,,
1,2,7,,
1,4,9,,
1,3,5,,
1,5,3,,
1,2,7,,
1,3,3,,
1,7,7,,
1,4,5,,
1,3,5,,
1,2,3,,
1,3,5,,
1,3,9,,
1,4,9,,
1,3,9,,
1,4,7,,
1,3,7,,
1,3,9,,
1,5,7,,
1,3,9,,
1,2,7,,
1,3,3,,
1,2,11,,
1,3,5,,
1,2,9,,
1,6,9,,
1,4,3,,
1,4,7,,
1,2,5,,
1,3,5,,
1,2,11,,
1,3,3,,
1,3,3,,
1,3,11,,
1,5,7,,
1,3,11,,
1,3,9,,
1,4,7,,
1,6,5,,
1,2,11,,
1,3,7,,
1,4,7,,
1,5,3,,
1,2,7,,
1,4,9,,
1,4,5,,
1,3,5,,
1,3,7,,
1,5,11,,
1,3,7,,
1,3,11,,
1,2,3,,
1,4,5,,
1,2,3,,
1,2,9,,
1,3,7,,
1,5,9,,
1,4,5,,
1,3,7,,
1,2,5,,
1,2,7,,
1,4,9,,
1,4,3,,
1,3,9,,
1,5,3,,
1,8,3,,
1,3,7,,
1,5,3,,
1,4,3,,
1,4,9,,
1,2,5,,
1,3,3,,
1,4,7,,
1,3,7,,
1,3,7,,
1,3,11,,
1,3,7,,
1,3,9,,
1,2,9,,
1,3,7,,
1,5,7,,
1,5,9,,
1,3,7,,
1,3,3,,
1,2,5,,
1,3,3,,
1,2,7,,
1,2,5,,
1,2,5,,
1,3,5,,
1,3,7,,
1,3,5,,
1,2,7,,
1,4,9,,
1,5,5,,
1,2,7,,
1,5,5,,
1,2,11,,
1,2,9,,
1,3,9,,
1,3,7,,
1,4,5,,
1,3,3,,
1,3,9,,
1,4,9,,
1,2,7,,
1,4,7,,
1,2,7,,
1,2,9,,
1,2,7,,
1,4,9,,
1,2,9,,
1,4,3,,
1,4,7,,
1,2,7,,
1,4,7,,
1,2,5,,
1,4,11,,
1,3,13,,
1,2,9,,
1,2,5,,
1,3,7,,
1,3,5,,
1,3,9,,
1,2,5,,
1,2,9,,
1,3,5,,
1,2,9,,
1,2,9,,
1,3,7,,
1,4,5,,
1,3,5,,
1,3,5,,
1,5,5,,
1,2,5,,
1,4,7,,
1,3,5,,
1,3,7,,
1,3,7,,
1,3,5,,
1,3,13,,
1,4,11,,
1,3,5,,
1,3,5,,
1,3,3,,
1,3,13,,
1,4,7,,
1,2,7,,
1,2,5,,
1,3,5,,
1,2,5,,
1,4,3,,
1,2,3,,
1,5,3,,
1,3,7,,
1,2,11,,
1,2,5,,
1,3,3,,
1,2,7,,
1,3,3,,
1,3,3,,
1,3,5,,
1,4,7,,
1,2,5,,
1,3,9,,
1,2,3,,
1,2,5,,
1,4,3,,
1,3,5,,
1,2,9,,
1,2,7,,
1,2,7,,
1,3,15,,
1,3,5,,
1,4,3,,
1,4,5,,
1,6,9,,
1,3,5,,
1,6,5,,
1,3,7,,
1,3,7,,
1,3,7,,
1,2,5,,
1,3,7,,
1,2,7,,
1,2,5,,
1,4,3,,
1,3,3,,
1,3,7,,
1,3,5,,
1,3,7,,
1,3,3,,
1,5,9,,
1,5,7,,
1,2,9,,
1,3,5,,
1,5,3,,
1,3,5,,
1,3,7,,
1,3,7,,
1,2,5,,
1,3,3,,
1,3,7,,
1,2,5,,
1,4,7,,
1,5,3,,
1,5,3,,
1,3,5,,
1,6,5,,
1,3,11,,
1,2,11,,
1,2,7,,
1,3,5,,
1,2,9,,
1,2,5,,
1,5,7,,
1,3,5,,
1,3,7,,
1,4,7,,
1,2,5,,
1,3,7,,
1,2,7,,
1,3,5,,
1,2,5,,
1,2,7,,
1,2,7,,
1,4,5,,
1,4,5,,
1,2,5,,
1,3,5,,
1,3,3,,
1,3,5,,
1,3,5,,
1,5,7,,
1,2,7,,
1,4,3,,
1,5,5,,
1,4,5,,
1,4,3,,
1,3,7,,
1,2,7,,
1,6,7,,
1,2,3,,
1,3,3,,
1,3,3,,
1,4,3,,
1,2,5,,
1,2,5,,
1,2,5,,
1,4,3,,
1,4,5,,
1,3,5,,
1,3,9,,
1,2,3,,
1,4,5,,
1,2,5,,
1,3,5,,
1,2,7,,
1,3,7,,
1,2,3,,
1,4,11,,
1,3,7,,
1,2,7,,
1,4,9,,
1,2,5,,
1,4,5,,
1,2,9,,
1,2,3,,
1,5,7,,
1,4,3,,
1,2,9,,
1,3,7,,
1,2,5,,
1,7,5,,
1,2,5,,
1,2,5,,
1,2,7,,
1,3,5,,
1,3,3,,
1,3,5,,
1,2,9,,
1,2,5,,
1,3,5,,
1,3,5,,
1,2,5,,
1,3,7,,
1,2,7,,
1,4,5,,
1,3,11,,
1,2,7,,
1,3,5,,
1,2,3,,
1,4,9,,
1,4,7,,
1,3,9,,
1,4,7,,
1,2,5,,
1,2,3,,
1,4,3,,
1,2,5,,
1,3,5,,
1,2,7,,
1,5,7,,
1,2,5,,
1,2,7,,
1,5,7,,
1,2,5,,
1,2,7,,
1,3,3,,
1,3,9,,
1,4,7,,
1,3,3,,
1,5,5,,
1,3,5,,
1,2,5,,
1,2,7,,
1,4,5,,
1,2,5,,
1,3,5,,
1,2,7,,
1,2,3,,
1,4,7,,
1,4,5,,
1,4,5,,
1,3,3,,
1,3,5,,
1,2,3,,
1,3,3,,
1,4,3,,
1,4,5,,
1,2,3,,
1,3,3,,
1,2,3,,
1,3,5,,
1,2,5,,
1,3,5,,
1,4,5,,
1,4,3,,
1,3,11,,
1,5,3,,
1,4,7,,
1,2,9,,
1,3,3,,
1,3,7,,
1,3,5,,
1,3,5,,
1,4,7,,
1,3,3,,
1,2,5,,
1,2,9,,
1,2,9,,
1,3,3,,
1,4,9,,
1,3,5,,
1,2,7,,
1,3,3,,
1,6,7,,
1,4,9,,
1,3,7,,
1,2,3,,
1,2,5,,
1,2,7,,
1,3,3,,
1,3,3,,
1,4,5,,
1,2,3,,
1,3,5,,
1,2,9,,
1,3,5,,
1,3,7,,
1,4,11,,
1,2,3,,
1,3,9,,
1,2,7,,
1,2,5,,
1,3,7,,
1,6,5,,
1,3,9,,
1,2,5,,
1,4,3,,
1,4,5,,
1,2,5,,
1,2,7,,
1,4,11,,
1,3,5,,
1,3,5,,
1,2,7,,
1,4,7,,
1,4,3,,
1,2,13,,
1,2,5,,
1,4,3,,
1,2,3,,
1,3,9,,
1,4,5,,
1,2,5,,
1,3,3,,
1,5,5,,
1,4,9,,
1,4,5,,
1,3,7,,
1,3,3,,
1,2,11,,
1,3,3,,
1,2,3,,
1,2,5,,
1,2,9,,
1,3,7,,
1,2,3,,
1,3,7,,
1,3,5,,
1,2,7,,
1,3,5,,
1,2,7,,
1,3,3,,
1,6,7,,
1,4,5,,
1,2,7,,
1,5,7,,
1,3,11,,
1,5,5,,
1,3,5,,
1,4,3,,
1,3,3,,
1,5,5,,
1,2,3,,
1,4,7,,
1,3,9,,
1,2,3,,
1,2,11,,
1,3,7,,
1,2,5,,
1,5,5,,
1,3,3,,
1,3,7,,
1,2,5,,
1,2,3,,
1,2,7,,
1,3,7,,
1,3,5,,
1,3,3,,
1,3,5,,
1,2,3,,
1,2,5,,
1,2,5,,
1,4,7,,
1,4,7,,
1,3,7,,
1,2,3,,
1,3,5,,
1,3,5,,
1,5,3,,
1,3,7,,
1,4,3,,
1,2,5,,
1,2,3,,
1,3,5,,
1,2,7,,
1,2,5,,
1,2,3,,
1,4,11,,
1,3,5,,
1,2,3,,
1,4,3,,
1,3,7,,
1,2,3,,
1,3,3,,
1,3,5,,
1,3,7,,
1,4,3,,
1,5,3,,
1,2,5,,
1,4,5,,
1,3,3,,
1,4,7,,
1,3,3,,
1,4,9,,
1,3,5,,
1,3,7,,
1,2,9,,
1,2,7,,
1,2,3,,
1,3,5,,
1,4,3,,
1,4,3,,
1,2,5,,
1,5,9,,
1,2,7,,
1,5,5,,
1,2,5,,
1,3,7,,
1,3,7,,
1,2,5,,
1,2,5,,
1,2,7,,
1,3,3,,
1,5,3,,
1,3,7,,
1,4,3,,
1,3,3,,
1,3,5,,
1,3,3,,
1,3,5,,
1,2,5,,
1,2,3,,
1,4,5,,
1,3,7,,
1,5,7,,
1,4,5,,
1,3,5,,
1,2,5,,
1,3,5,,
1,2,7,,
1,2,7,,
1,3,5,,
1,4,3,,
1,4,9,,
1,2,3,,
1,2,7,,
1,3,3,,
1,2,5,,
1,2,7,,
1,3,3,,
1,2,5,,
1,3,5,,
1,2,3,,
1,3,7,,
1,2,3,,
1,2,3,,
1,2,3,,
1,3,5,,
1,2,5,,
1,2,9,,
1,4,3,,
1,2,3,,
1,3,3,,
1,2,3,,
1,2,5,,
1,2,9,,
1,2,3,,
1,2,7,,
1,4,3,,
1,3,3,,
1,3,7,,
1,4,5,,
1,3,5,,
1,3,5,,
1,3,5,,
1,3,5,,
1,2,7,,
1,4,11,,
1,2,5,,
1,3,7,,
1,3,7,,
1,2,9,,
1,3,5,,
1,4,7,,
1,2,7,,
1,3,9,,
1,3,7,,
1,3,5,,
1,4,9,,
1,4,3,,
1,3,5,,
1,4,3,,
1,2,3,,
1,2,9,,
1,3,3,,
1,3,3,,
1,3,5,,
1,6,5,,
1,3,5,,
1,3,3,,
1,2,3,,
1,2,3,,
1,2,5,,
1,2,5,,
1,4,3,,
1,4,7,,
1,3,3,,
1,4,7,,
1,2,5,,
1,2,3,,
1,2,5,,
1,2,3,,
1,3,5,,
1,3,7,,
1,2,5,,
1,4,5,,
1,2,5,,
1,2,7,,
1,3,7,,
1,3,7,,
1,3,9,,
1,3,3,,
1,3,5,,
1,2,7,,
1,4,5,,
1,2,3,,
1,3,5,,
1,3,11,,
1,3,3,,
1,2,7,,
1,2,3,,
1,3,3,,
1,2,9,,
1,2,3,,
1,2,3,,
1,3,5,,
1,2,3,,
1,2,5,,
1,3,11,,
1,3,7,,
1,2,5,,
1,2,3,,
1,4,3,,
1,3,5,,
1,2,5,,
1,4,5,,
1,3,7,,
1,3,5,,
1,4,5,,
1,2,3,,
1,3,7,,
1,2,3,,
1,2,5,,
1,2,3,,
1,4,5,,
1,2,5,,
1,2,7,,
1,3,5,,
1,4,3,,
1,3,3,,
1,3,5,,
1,2,5,,
1,3,5,,
1,2,9,,
1,2,7,,
1,4,5,,
1,3,7,,
1,2,7,,
1,3,3,,
1,2,5,,
1,2,5,,
1,2,9,,
1,3,7,,
1,3,11,,
1,2,7,,
1,3,3,,
1,2,5,,
1,3,3,,
1,3,5,,
1,5,7,,
1,3,5,,
1,3,3,,
1,4,5,,
1,2,3,,
1,3,7,,
1,2,9,,
1,3,9,,
1,2,7,,
1,2,3,,
1,2,5,,
1,3,9,,
1,2,7,,
1,2,5,,
1,3,9,,
1,2,5,,
1,2,9,,
1,4,7,,
1,2,5,,
1,2,3,,
1,2,7,,
1,2,9,,
1,3,5,,
1,2,3,,
1,3,3,,
1,4,3,,
1,3,11,,
1,2,5,,
1,3,5,,
1,2,7,,
1,2,5,,
1,4,7,,
1,3,5,,
1,3,9,,
1,2,5,,
1,4,3,,
1,4,7,,
1,2,5,,
1,2,7,,
1,5,3,,
1,4,5,,
1,2,3,,
1,2,5,,
1,4,7,,
1,3,5,,
1,2,5,,
1,3,11,,
1,3,5,,
1,2,5,,
1,4,5,,
1,2,3,,
1,4,3,,
1,3,5,,
1,2,5,,
1,2,3,,
1,2,5,,
1,3,7,,
1,3,7,,
1,3,7,,
1,5,7,,
1,3,7,,
1,6,3,,
1,3,5,,
1,2,3,,
1,3,7,,
1,2,5,,
1,2,3,,
1,2,7,,
1,2,7,,
1,2,5,,
1,2,7,,
1,2,3,,
1,2,7,,
1,4,5,,
1,2,5,,
1,4,3,,
1,2,5,,
1,2,5,,
1,2,3,,
1,2,13,,
1,2,7,,
1,2,11,,
1,3,3,,
1,3,7,,
1,3,9,,
1,5,11,,
1,2,3,,
1,3,3,,
1,3,7,,
1,3,7,,
1,2,5,,
1,3,7,,
1,2,3,,
1,3,3,,
1,2,9,,
1,3,3,,
1,3,3,,
1,4,5,,
1,2,3,,
1,4,5,,
1,2,7,,
1,3,3,,
1,4,5,,
1,2,5,,
1,3,5,,
1,3,3,,
1,3,3,,
1,2,7,,
1,2,3,,
1,2,3,,
1,2,3,,
1,3,5,,
1,2,5,,
1,3,3,,
1,2,7,,
1,3,9,,
1,2,5,,
1,3,3,,
1,3,5,,
1,2,5,,
1,2,7,,
1,2,5,,
1,2,3,,
1,2,3,,
1,2,5,,
1,3,7,,
1,2,5,,
1,2,7,,
1,4,3,,
1,2,3,,
1,3,5,,
1,2,5,,
1,3,11,,
1,2,9,,
1,5,9,,
1,2,3,,
1,3,5,,
1,3,5,,
1,3,9,,
1,4,3,,
1,4,3,,
1,3,3,,
1,3,7,,
1,2,7,,
1,4,3,,
1,3,3,,
1,2,5,,
1,2,5,,
1,2,13,,
1,2,5,,
1,4,5,,
1,3,5,,
1,3,5,,
1,3,5,,
1,3,3,,
1,3,3,,
1,3,5,,
1,3,11,,
1,4,9,,
1,3,7,,
1,4,5,,
1,2,5,,
1,3,5,,
1,2,3,,
1,2,5,,
1,3,3,,
1,4,3,,
1,2,7,,
1,4,5,,
1,2,3,,
1,2,3,,
1,3,5,,
1,3,3,,
1,3,5,,
1,6,5,,
1,2,7,,
1,2,5,,
1,4,5,,
1,2,3,,
1,2,3,,
1,2,7,,
1,3,7,,
1,3,3,,
1,2,5,,
1,2,3,,
1,4,11,,
1,4,3,,
1,4,7,,
1,2,5,,
1,4,3,,
1,2,5,,
1,2,3,,
1,4,7,,
1,3,5,,
1,2,9,,
1,2,7,,
1,2,3,,
1,4,11,,
1,2,3,,
1,2,7,,
1,3,3,,
1,2,5,,
1,5,3,,
1,3,5,,
1,5,7,,
1,4,3,,
1,3,5,,
1,4,15,,
1,4,5,,
1,5,5,,
1,2,3,,
1,3,5,,
1,3,5,,
1,3,7,,
1,3,3,,
1,3,3,,
1,2,7,,
1,2,11,,
1,3,3,,
1,2,3,,
1,2,3,,
1,5,5,,
1,3,5,,
1,2,3,,
1,2,5,,
1,2,3,,
1,2,3,,
1,2,7,,
1,2,5,,
1,2,5,,
1,2,9,,
1,3,3,,
1,5,5,,
1,3,5,,
1,2,3,,
1,3,5,,
1,3,5,,
1,4,3,,
1,2,5,,
1,2,5,,
1,4,5,,
1,2,7,,
1,2,3,,
1,3,7,,
1,2,5,,
1,3,5,,
1,3,3,,
1,3,7,,
1,2,3,,
1,4,3,,
1,2,5,,
1,4,5,,
1,2,7,,
1,3,5,,
1,5,5,,
1,3,11,,
1,4,7,,
1,3,3,,
1,2,3,,
1,3,5,,
1,3,5,,
1,3,5,,
1,3,5,,
1,2,5,,
1,2,5,,
1,2,5,,
1,2,5,,
1,2,5,,
1,2,5,,
1,2,5,,
1,3,5,,
1,3,3,,
1,2,5,,
1,3,3,,
1,3,9,,
1,2,5,,
1,2,5,,
1,5,5,,
1,2,5,,
1,2,5,,
1,2,7,,
1,2,3,,
1,3,3,,
1,2,5,,
1,3,7,,
1,2,5,,
1,2,7,,
1,4,7,,
1,5,5,,
1,3,3,,
1,4,7,,
1,3,3,,
1,2,3,,
1,3,3,,
1,3,3,,
1,2,3,,
1,3,5,,
1,4,3,,
1,3,5,,
1,3,7,,
1,3,5,,
1,3,3,,
1,2,3,,
1,4,3,,
1,3,7,,
1,2,3,,
1,2,3,,
1,2,3,,
1,4,5,,
1,4,5,,
1,3,5,,
1,5,3,,
1,2,3,,
1,2,7,,
1,3,5,,
1,2,7,,
1,4,9,,
1,4,9,,
1,2,5,,
1,2,3,,
1,3,7,,
1,2,5,,
1,2,11,,
1,3,5,,
1,2,3,,
1,3,5,,
1,3,7,,
1,2,5,,
1,2,5,,
1,2,3,,
1,2,5,,
1,2,3,,
1,3,5,,
1,2,3,,
1,3,7,,
1,3,5,,
1,2,5,,
1,2,5,,
1,2,5,,
1,3,5,,
1,2,3,,
1,2,5,,
1,2,3,,
1,2,9,,
1,4,5,,
1,4,3,,
1,4,7,,
1,3,11,,
1,3,5,,
1,3,5,,
1,4,3,,
1,3,3,,
1,2,3,,
1,2,3,,
1,2,5,,
1,3,7,,
1,2,3,,
1,3,3,,
1,2,5,,
1,2,5,,
1,2,7,,
1,4,7,,
1,3,5,,
1,3,7,,
1,4,7,,
1,2,5,,
1,3,3,,
1,2,3,,
1,3,5,,
1,2,9,,
1,2,9,,
1,2,7,,
1,3,5,,
1,4,3,,
1,2,3,,
1,2,9,,
1,2,5,,
1,3,7,,
1,4,7,,
1,2,9,,
1,2,5,,
1,3,5,,
1,2,5,,
1,3,7,,
1,2,3,,
1,3,5,,
1,2,3,,
1,3,3,,
1,2,3,,
1,2,5,,
1,2,3,,
1,3,3,,
1,4,3,,
1,2,7,,
1,2,3,,
1,3,3,,
1,2,3,,
1,2,5,,
1,2,5,,
1,2,5,,
1,3,5,,
1,3,3,,
1,2,9,,
1,3,5,,
1,2,3,,
1,2,3,,
1,2,5,,
1,5,7,,
1,3,3,,
1,3,3,,
1,3,3,,
1,2,3,,
1,2,5,,
1,3,3,,
1,4,3,,
1,2,5,,
1,3,7,,
1,3,5,,
1,4,5,,
1,2,3,,
1,2,3,,
1,2,3,,
1,2,5,,
1,2,3,,
1,3,3,,
1,2,3,,
1,3,9,,
1,2,5,,
1,4,3,,
1,2,7,,
1,2,9,,
1,2,3,,
1,2,5,,
1,2,5,,
1,2,3,,
1,2,5,,
1,4,5,,
1,2,7,,
1,3,3,,
1,2,7,,
1,4,3,,
1,2,5,,
1,3,7,,
1,4,7,,
1,2,3,,
1,2,7,,
1,2,3,,
1,4,5,,
1,3,7,,
1,4,3,,
1,2,3,,
1,2,3,,
1,2,5,,
1,2,5,,
1,2,5,,
1,2,5,,
1,2,3,,
1,3,5,,
1,3,3,,
1,2,5,,
1,3,3,,
1,2,3,,
1,2,5,,
1,2,5,,
1,2,5,,
1,2,5,,
1,3,7,,
1,3,3,,
1,4,3,,
1,3,5,,
1,2,3,,
1,3,3,,
1,2,5,,
1,2,5,,
1,2,5,,
1,2,3,,
1,3,3,,
1,2,5,,
1,2,3,,
1,2,3,,
1,2,9,,
1,3,3,,
1,3,7,,
1,5,3,,
1,3,9,,
1,3,5,,
1,3,3,,
1,3,5,,
1,3,3,,
1,2,3,,
1,2,9,,
1,4,7,,
1,3,5,,
1,2,3,,
1,2,3,,
1,3,5,,
1,3,5,,
1,2,5,,
1,2,5,,
1,3,5,,
1,2,3,,
1,2,5,,
1,2,7,,
1,2,3,,
1,3,3,,
1,2,5,,
1,2,3,,
1,3,5,,
1,2,3,,
1,2,5,,
1,2,3,,
1,2,5,,
1,2,5,,
1,2,3,,
1,3,9,,
1,2,3,,
1,3,3,,
1,2,3,,
1,2,5,,
1,4,5,,
1,2,5,,
1,3,3,,
1,3,5,,
